time,service_name,tx_optical_power_dbm,rx_optical_power_dbm
2025-12-07T21:45:00Z,qld-aqd8-d4wv-wdms01,1.448,-9.581
2025-12-07T22:00:00Z,qld-aqd8-d4wv-wdms01,1.47,-9.581
2025-12-07T22:15:00Z,qld-aqd8-d4wv-wdms01,1.398,-9.307
2025-12-07T22:30:00Z,qld-aqd8-d4wv-wdms01,1.413,-9.431
2025-12-07T22:45:00Z,qld-aqd8-d4wv-wdms01,1.527,-9.46
2025-12-07T23:00:00Z,qld-aqd8-d4wv-wdms01,1.487,-9.415
2025-12-07T23:15:00Z,qld-aqd8-d4wv-wdms01,1.395,-9.496
2025-12-07T23:30:00Z,qld-aqd8-d4wv-wdms01,1.573,-9.25
2025-12-07T23:45:00Z,qld-aqd8-d4wv-wdms01,1.558,-9.381
2025-12-08T00:00:00Z,qld-aqd8-d4wv-wdms01,1.519,-9.227
2025-12-08T00:15:00Z,qld-aqd8-d4wv-wdms01,1.499,-9.32
2025-12-08T00:30:00Z,qld-aqd8-d4wv-wdms01,1.618,-9.198
2025-12-08T00:45:00Z,qld-aqd8-d4wv-wdms01,1.604,-9.281
2025-12-08T01:00:00Z,qld-aqd8-d4wv-wdms01,1.715,-9.224
2025-12-08T01:15:00Z,qld-aqd8-d4wv-wdms01,1.627,-9.225
2025-12-08T01:30:00Z,qld-aqd8-d4wv-wdms01,1.636,-9.225
2025-12-08T01:45:00Z,qld-aqd8-d4wv-wdms01,1.618,-9.239
2025-12-08T02:00:00Z,qld-aqd8-d4wv-wdms01,1.676,-9.28
2025-12-08T02:15:00Z,qld-aqd8-d4wv-wdms01,1.676,-9.102
2025-12-08T02:30:00Z,qld-aqd8-d4wv-wdms01,1.716,-9.324
2025-12-08T02:45:00Z,qld-aqd8-d4wv-wdms01,1.635,-9.248
2025-12-08T03:00:00Z,qld-aqd8-d4wv-wdms01,1.647,-9.245
2025-12-08T03:15:00Z,qld-aqd8-d4wv-wdms01,1.652,-9.213
2025-12-08T03:30:00Z,qld-aqd8-d4wv-wdms01,1.723,-9.28
2025-12-08T03:45:00Z,qld-aqd8-d4wv-wdms01,1.765,-9.221
2025-12-08T04:00:00Z,qld-aqd8-d4wv-wdms01,1.673,-9.262
2025-12-08T04:15:00Z,qld-aqd8-d4wv-wdms01,1.68,-9.378
2025-12-08T04:30:00Z,qld-aqd8-d4wv-wdms01,1.721,-9.255
2025-12-08T04:45:00Z,qld-aqd8-d4wv-wdms01,1.697,-9.35
2025-12-08T05:00:00Z,qld-aqd8-d4wv-wdms01,1.761,-9.407
2025-12-08T05:15:00Z,qld-aqd8-d4wv-wdms01,1.604,-9.264
2025-12-08T05:30:00Z,qld-aqd8-d4wv-wdms01,1.677,-9.245
2025-12-08T05:45:00Z,qld-aqd8-d4wv-wdms01,1.681,-9.251
2025-12-08T06:00:00Z,qld-aqd8-d4wv-wdms01,1.605,-9.258
2025-12-08T06:15:00Z,qld-aqd8-d4wv-wdms01,1.673,-9.468
2025-12-08T06:30:00Z,qld-aqd8-d4wv-wdms01,1.675,-9.434
2025-12-08T06:45:00Z,qld-aqd8-d4wv-wdms01,1.71,-9.18
2025-12-08T07:00:00Z,qld-aqd8-d4wv-wdms01,1.774,-9.435
2025-12-08T07:15:00Z,qld-aqd8-d4wv-wdms01,1.704,-9.316
2025-12-08T07:30:00Z,qld-aqd8-d4wv-wdms01,1.662,-9.434
2025-12-08T07:45:00Z,qld-aqd8-d4wv-wdms01,1.707,-9.388
2025-12-08T08:00:00Z,qld-aqd8-d4wv-wdms01,1.759,-9.46
2025-12-08T08:15:00Z,qld-aqd8-d4wv-wdms01,1.653,-9.38
2025-12-08T08:30:00Z,qld-aqd8-d4wv-wdms01,1.651,-9.43
2025-12-08T08:45:00Z,qld-aqd8-d4wv-wdms01,1.719,-9.493
2025-12-08T09:00:00Z,qld-aqd8-d4wv-wdms01,1.674,-9.557
2025-12-08T09:15:00Z,qld-aqd8-d4wv-wdms01,1.711,-9.468
2025-12-08T09:30:00Z,qld-aqd8-d4wv-wdms01,1.671,-9.603
2025-12-08T09:45:00Z,qld-aqd8-d4wv-wdms01,1.699,-9.488
2025-12-08T10:00:00Z,qld-aqd8-d4wv-wdms01,1.605,-9.329
2025-12-08T10:15:00Z,qld-aqd8-d4wv-wdms01,1.648,-9.447
2025-12-08T10:30:00Z,qld-aqd8-d4wv-wdms01,1.629,-9.513
2025-12-08T10:45:00Z,qld-aqd8-d4wv-wdms01,1.571,-9.593
2025-12-08T11:00:00Z,qld-aqd8-d4wv-wdms01,1.545,-9.757
2025-12-08T11:15:00Z,qld-aqd8-d4wv-wdms01,1.648,-9.722
2025-12-08T11:30:00Z,qld-aqd8-d4wv-wdms01,1.587,-9.528
2025-12-08T11:45:00Z,qld-aqd8-d4wv-wdms01,1.544,-9.708
2025-12-08T12:00:00Z,qld-aqd8-d4wv-wdms01,1.581,-9.713
2025-12-08T12:15:00Z,qld-aqd8-d4wv-wdms01,1.634,-9.683
2025-12-08T12:30:00Z,qld-aqd8-d4wv-wdms01,1.454,-9.766
2025-12-08T12:45:00Z,qld-aqd8-d4wv-wdms01,1.484,-9.791
2025-12-08T13:00:00Z,qld-aqd8-d4wv-wdms01,1.504,-9.706
2025-12-08T13:15:00Z,qld-aqd8-d4wv-wdms01,1.614,-9.783
2025-12-08T13:30:00Z,qld-aqd8-d4wv-wdms01,1.547,-9.779
2025-12-08T13:45:00Z,qld-aqd8-d4wv-wdms01,1.562,-9.79
2025-12-08T14:00:00Z,qld-aqd8-d4wv-wdms01,1.459,-9.692
2025-12-08T14:15:00Z,qld-aqd8-d4wv-wdms01,1.452,-9.758
2025-12-08T14:30:00Z,qld-aqd8-d4wv-wdms01,1.523,-9.758
2025-12-08T14:45:00Z,qld-aqd8-d4wv-wdms01,1.497,-9.699
2025-12-08T15:00:00Z,qld-aqd8-d4wv-wdms01,1.515,-9.76
2025-12-08T15:15:00Z,qld-aqd8-d4wv-wdms01,1.472,-9.772
2025-12-08T15:30:00Z,qld-aqd8-d4wv-wdms01,1.489,-9.713
2025-12-08T15:45:00Z,qld-aqd8-d4wv-wdms01,1.478,-9.696
2025-12-08T16:00:00Z,qld-aqd8-d4wv-wdms01,1.505,-9.759
2025-12-08T16:15:00Z,qld-aqd8-d4wv-wdms01,1.502,-9.738
2025-12-08T16:30:00Z,qld-aqd8-d4wv-wdms01,1.377,-9.803
2025-12-08T16:45:00Z,qld-aqd8-d4wv-wdms01,1.343,-9.804
2025-12-08T17:00:00Z,qld-aqd8-d4wv-wdms01,1.503,-9.668
2025-12-08T17:15:00Z,qld-aqd8-d4wv-wdms01,1.511,-9.687
2025-12-08T17:30:00Z,qld-aqd8-d4wv-wdms01,1.399,-9.678
2025-12-08T17:45:00Z,qld-aqd8-d4wv-wdms01,1.357,-9.683
2025-12-08T18:00:00Z,qld-aqd8-d4wv-wdms01,1.455,-9.692
2025-12-08T18:15:00Z,qld-aqd8-d4wv-wdms01,1.497,-9.63
2025-12-08T18:30:00Z,qld-aqd8-d4wv-wdms01,1.542,-9.599
2025-12-08T18:45:00Z,qld-aqd8-d4wv-wdms01,1.48,-9.589
2025-12-08T19:00:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.658
2025-12-08T19:15:00Z,qld-aqd8-d4wv-wdms01,1.416,-9.525
2025-12-08T19:30:00Z,qld-aqd8-d4wv-wdms01,1.465,-9.604
2025-12-08T19:45:00Z,qld-aqd8-d4wv-wdms01,1.454,-9.558
2025-12-08T20:00:00Z,qld-aqd8-d4wv-wdms01,1.423,-9.571
2025-12-08T20:15:00Z,qld-aqd8-d4wv-wdms01,1.582,-9.559
2025-12-08T20:30:00Z,qld-aqd8-d4wv-wdms01,1.575,-9.622
2025-12-08T20:45:00Z,qld-aqd8-d4wv-wdms01,1.549,-9.492
2025-12-08T21:00:00Z,qld-aqd8-d4wv-wdms01,1.454,-9.304
2025-12-08T21:15:00Z,qld-aqd8-d4wv-wdms01,1.55,-9.546
2025-12-08T21:30:00Z,qld-aqd8-d4wv-wdms01,1.547,-9.495
2025-12-08T21:45:00Z,qld-aqd8-d4wv-wdms01,1.546,-9.521
2025-12-08T22:00:00Z,qld-aqd8-d4wv-wdms01,1.595,-9.508
2025-12-08T22:15:00Z,qld-aqd8-d4wv-wdms01,1.573,-9.33
2025-12-08T22:30:00Z,qld-aqd8-d4wv-wdms01,1.588,-9.493
2025-12-08T22:45:00Z,qld-aqd8-d4wv-wdms01,1.592,-9.462
2025-12-08T23:00:00Z,qld-aqd8-d4wv-wdms01,1.587,-9.537
2025-12-08T23:15:00Z,qld-aqd8-d4wv-wdms01,1.491,-9.456
2025-12-08T23:30:00Z,qld-aqd8-d4wv-wdms01,1.595,-9.519
2025-12-08T23:45:00Z,qld-aqd8-d4wv-wdms01,1.573,-9.319
2025-12-09T00:00:00Z,qld-aqd8-d4wv-wdms01,1.547,-9.133
2025-12-09T00:15:00Z,qld-aqd8-d4wv-wdms01,1.705,-9.375
2025-12-09T00:30:00Z,qld-aqd8-d4wv-wdms01,1.718,-9.468
2025-12-09T00:45:00Z,qld-aqd8-d4wv-wdms01,1.709,-9.253
2025-12-09T01:00:00Z,qld-aqd8-d4wv-wdms01,1.664,-9.374
2025-12-09T01:15:00Z,qld-aqd8-d4wv-wdms01,1.729,-9.204
2025-12-09T01:30:00Z,qld-aqd8-d4wv-wdms01,1.671,-9.323
2025-12-09T01:45:00Z,qld-aqd8-d4wv-wdms01,1.69,-9.345
2025-12-09T02:00:00Z,qld-aqd8-d4wv-wdms01,1.634,-9.303
2025-12-09T02:15:00Z,qld-aqd8-d4wv-wdms01,1.717,-9.224
2025-12-09T02:30:00Z,qld-aqd8-d4wv-wdms01,1.709,-9.3
2025-12-09T02:45:00Z,qld-aqd8-d4wv-wdms01,1.649,-9.319
2025-12-09T03:00:00Z,qld-aqd8-d4wv-wdms01,1.719,-9.294
2025-12-09T03:15:00Z,qld-aqd8-d4wv-wdms01,1.724,-9.38
2025-12-09T03:30:00Z,qld-aqd8-d4wv-wdms01,1.825,-9.247
2025-12-09T03:45:00Z,qld-aqd8-d4wv-wdms01,1.786,-9.424
2025-12-09T04:00:00Z,qld-aqd8-d4wv-wdms01,1.747,-9.32
2025-12-09T04:15:00Z,qld-aqd8-d4wv-wdms01,1.764,-9.228
2025-12-09T04:30:00Z,qld-aqd8-d4wv-wdms01,1.758,-9.269
2025-12-09T04:45:00Z,qld-aqd8-d4wv-wdms01,1.749,-9.253
2025-12-09T05:00:00Z,qld-aqd8-d4wv-wdms01,1.709,-9.312
2025-12-09T05:15:00Z,qld-aqd8-d4wv-wdms01,1.758,-9.222
2025-12-09T05:30:00Z,qld-aqd8-d4wv-wdms01,1.73,-9.251
2025-12-09T05:45:00Z,qld-aqd8-d4wv-wdms01,1.706,-9.299
2025-12-09T06:00:00Z,qld-aqd8-d4wv-wdms01,1.794,-9.271
2025-12-09T06:15:00Z,qld-aqd8-d4wv-wdms01,1.788,-9.297
2025-12-09T06:30:00Z,qld-aqd8-d4wv-wdms01,1.679,-9.405
2025-12-09T06:45:00Z,qld-aqd8-d4wv-wdms01,1.761,-9.491
2025-12-09T07:00:00Z,qld-aqd8-d4wv-wdms01,1.814,-9.364
2025-12-09T07:15:00Z,qld-aqd8-d4wv-wdms01,1.815,-9.368
2025-12-09T07:30:00Z,qld-aqd8-d4wv-wdms01,1.81,-9.34
2025-12-09T07:45:00Z,qld-aqd8-d4wv-wdms01,1.757,-9.518
2025-12-09T08:00:00Z,qld-aqd8-d4wv-wdms01,1.708,-9.531
2025-12-09T08:15:00Z,qld-aqd8-d4wv-wdms01,1.691,-9.439
2025-12-09T08:30:00Z,qld-aqd8-d4wv-wdms01,1.757,-9.498
2025-12-09T08:45:00Z,qld-aqd8-d4wv-wdms01,1.753,-9.66
2025-12-09T09:00:00Z,qld-aqd8-d4wv-wdms01,1.792,-9.496
2025-12-09T09:15:00Z,qld-aqd8-d4wv-wdms01,1.776,-9.692
2025-12-09T09:30:00Z,qld-aqd8-d4wv-wdms01,1.707,-9.637
2025-12-09T09:45:00Z,qld-aqd8-d4wv-wdms01,1.643,-9.47
2025-12-09T10:00:00Z,qld-aqd8-d4wv-wdms01,1.681,-9.449
2025-12-09T10:15:00Z,qld-aqd8-d4wv-wdms01,1.699,-9.71
2025-12-09T10:30:00Z,qld-aqd8-d4wv-wdms01,1.67,-9.655
2025-12-09T10:45:00Z,qld-aqd8-d4wv-wdms01,1.642,-9.642
2025-12-09T11:00:00Z,qld-aqd8-d4wv-wdms01,1.674,-9.519
2025-12-09T11:15:00Z,qld-aqd8-d4wv-wdms01,1.627,-9.717
2025-12-09T11:30:00Z,qld-aqd8-d4wv-wdms01,1.611,-9.73
2025-12-09T11:45:00Z,qld-aqd8-d4wv-wdms01,1.648,-9.583
2025-12-09T12:00:00Z,qld-aqd8-d4wv-wdms01,1.603,-9.75
2025-12-09T12:15:00Z,qld-aqd8-d4wv-wdms01,1.626,-9.676
2025-12-09T12:30:00Z,qld-aqd8-d4wv-wdms01,1.617,-9.864
2025-12-09T12:45:00Z,qld-aqd8-d4wv-wdms01,1.537,-9.771
2025-12-09T13:00:00Z,qld-aqd8-d4wv-wdms01,1.561,-9.901
2025-12-09T13:15:00Z,qld-aqd8-d4wv-wdms01,1.647,-9.863
2025-12-09T13:30:00Z,qld-aqd8-d4wv-wdms01,1.508,-9.72
2025-12-09T13:45:00Z,qld-aqd8-d4wv-wdms01,1.451,-9.8
2025-12-09T14:00:00Z,qld-aqd8-d4wv-wdms01,1.456,-9.828
2025-12-09T14:15:00Z,qld-aqd8-d4wv-wdms01,1.542,-9.869
2025-12-09T14:30:00Z,qld-aqd8-d4wv-wdms01,1.534,-9.832
2025-12-09T14:45:00Z,qld-aqd8-d4wv-wdms01,1.519,-9.794
2025-12-09T15:00:00Z,qld-aqd8-d4wv-wdms01,1.578,-9.742
2025-12-09T15:15:00Z,qld-aqd8-d4wv-wdms01,1.377,-10.033
2025-12-09T15:30:00Z,qld-aqd8-d4wv-wdms01,1.525,-9.89
2025-12-09T15:45:00Z,qld-aqd8-d4wv-wdms01,1.577,-9.811
2025-12-09T16:00:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.83
2025-12-09T16:15:00Z,qld-aqd8-d4wv-wdms01,1.47,-9.788
2025-12-09T16:30:00Z,qld-aqd8-d4wv-wdms01,1.448,-9.795
2025-12-09T16:45:00Z,qld-aqd8-d4wv-wdms01,1.437,-9.837
2025-12-09T17:00:00Z,qld-aqd8-d4wv-wdms01,1.463,-9.849
2025-12-09T17:15:00Z,qld-aqd8-d4wv-wdms01,1.548,-9.82
2025-12-09T17:30:00Z,qld-aqd8-d4wv-wdms01,1.567,-9.701
2025-12-09T17:45:00Z,qld-aqd8-d4wv-wdms01,1.457,-9.844
2025-12-09T18:00:00Z,qld-aqd8-d4wv-wdms01,1.569,-9.781
2025-12-09T18:15:00Z,qld-aqd8-d4wv-wdms01,1.476,-9.752
2025-12-09T18:30:00Z,qld-aqd8-d4wv-wdms01,1.562,-9.631
2025-12-09T18:45:00Z,qld-aqd8-d4wv-wdms01,1.472,-9.768
2025-12-09T19:00:00Z,qld-aqd8-d4wv-wdms01,1.485,-9.656
2025-12-09T19:15:00Z,qld-aqd8-d4wv-wdms01,1.499,-9.621
2025-12-09T19:30:00Z,qld-aqd8-d4wv-wdms01,1.643,-9.712
2025-12-09T19:45:00Z,qld-aqd8-d4wv-wdms01,1.531,-9.71
2025-12-09T20:00:00Z,qld-aqd8-d4wv-wdms01,1.458,-9.705
2025-12-09T20:15:00Z,qld-aqd8-d4wv-wdms01,1.546,-9.685
2025-12-09T20:30:00Z,qld-aqd8-d4wv-wdms01,1.485,-9.581
2025-12-09T20:45:00Z,qld-aqd8-d4wv-wdms01,1.485,-9.616
2025-12-09T21:00:00Z,qld-aqd8-d4wv-wdms01,1.562,-9.601
2025-12-09T21:15:00Z,qld-aqd8-d4wv-wdms01,1.525,-9.694
2025-12-09T21:30:00Z,qld-aqd8-d4wv-wdms01,1.545,-9.667
2025-12-09T21:45:00Z,qld-aqd8-d4wv-wdms01,1.539,-9.402
2025-12-09T22:00:00Z,qld-aqd8-d4wv-wdms01,1.563,-9.573
2025-12-09T22:15:00Z,qld-aqd8-d4wv-wdms01,1.576,-9.606
2025-12-09T22:30:00Z,qld-aqd8-d4wv-wdms01,1.467,-9.415
2025-12-09T22:45:00Z,qld-aqd8-d4wv-wdms01,1.606,-9.493
2025-12-09T23:00:00Z,qld-aqd8-d4wv-wdms01,1.533,-9.455
2025-12-09T23:15:00Z,qld-aqd8-d4wv-wdms01,1.519,-9.499
2025-12-09T23:30:00Z,qld-aqd8-d4wv-wdms01,1.598,-9.5
2025-12-09T23:45:00Z,qld-aqd8-d4wv-wdms01,1.615,-9.476
2025-12-10T00:00:00Z,qld-aqd8-d4wv-wdms01,1.585,-9.561
2025-12-10T00:15:00Z,qld-aqd8-d4wv-wdms01,1.671,-9.447
2025-12-10T00:30:00Z,qld-aqd8-d4wv-wdms01,1.572,-9.406
2025-12-10T00:45:00Z,qld-aqd8-d4wv-wdms01,1.628,-9.272
2025-12-10T01:00:00Z,qld-aqd8-d4wv-wdms01,1.629,-9.404
2025-12-10T01:15:00Z,qld-aqd8-d4wv-wdms01,1.665,-9.59
2025-12-10T01:30:00Z,qld-aqd8-d4wv-wdms01,1.69,-9.404
2025-12-10T01:45:00Z,qld-aqd8-d4wv-wdms01,1.634,-9.172
2025-12-10T02:00:00Z,qld-aqd8-d4wv-wdms01,1.729,-9.317
2025-12-10T02:15:00Z,qld-aqd8-d4wv-wdms01,1.704,-9.447
2025-12-10T02:30:00Z,qld-aqd8-d4wv-wdms01,1.614,-9.332
2025-12-10T02:45:00Z,qld-aqd8-d4wv-wdms01,1.618,-9.437
2025-12-10T03:00:00Z,qld-aqd8-d4wv-wdms01,1.722,-9.485
2025-12-10T03:15:00Z,qld-aqd8-d4wv-wdms01,1.718,-9.405
2025-12-10T03:30:00Z,qld-aqd8-d4wv-wdms01,1.73,-9.371
2025-12-10T03:45:00Z,qld-aqd8-d4wv-wdms01,1.739,-9.53
2025-12-10T04:00:00Z,qld-aqd8-d4wv-wdms01,1.756,-9.476
2025-12-10T04:15:00Z,qld-aqd8-d4wv-wdms01,1.797,-9.388
2025-12-10T04:30:00Z,qld-aqd8-d4wv-wdms01,1.698,-9.427
2025-12-10T04:45:00Z,qld-aqd8-d4wv-wdms01,1.698,-9.369
2025-12-10T05:00:00Z,qld-aqd8-d4wv-wdms01,1.704,-9.505
2025-12-10T05:15:00Z,qld-aqd8-d4wv-wdms01,1.775,-9.36
2025-12-10T05:30:00Z,qld-aqd8-d4wv-wdms01,1.824,-9.521
2025-12-10T05:45:00Z,qld-aqd8-d4wv-wdms01,1.741,-9.305
2025-12-10T06:00:00Z,qld-aqd8-d4wv-wdms01,1.637,-9.585
2025-12-10T06:15:00Z,qld-aqd8-d4wv-wdms01,1.676,-9.547
2025-12-10T06:30:00Z,qld-aqd8-d4wv-wdms01,1.719,-9.439
2025-12-10T06:45:00Z,qld-aqd8-d4wv-wdms01,1.73,-9.353
2025-12-10T07:00:00Z,qld-aqd8-d4wv-wdms01,1.735,-9.475
2025-12-10T07:15:00Z,qld-aqd8-d4wv-wdms01,1.754,-9.47
2025-12-10T07:30:00Z,qld-aqd8-d4wv-wdms01,1.733,-9.529
2025-12-10T07:45:00Z,qld-aqd8-d4wv-wdms01,1.796,-9.629
2025-12-10T08:00:00Z,qld-aqd8-d4wv-wdms01,1.705,-9.602
2025-12-10T08:15:00Z,qld-aqd8-d4wv-wdms01,1.69,-9.677
2025-12-10T08:30:00Z,qld-aqd8-d4wv-wdms01,1.751,-9.699
2025-12-10T08:45:00Z,qld-aqd8-d4wv-wdms01,1.644,-9.582
2025-12-10T09:00:00Z,qld-aqd8-d4wv-wdms01,1.733,-9.721
2025-12-10T09:15:00Z,qld-aqd8-d4wv-wdms01,1.711,-9.623
2025-12-10T09:30:00Z,qld-aqd8-d4wv-wdms01,1.69,-9.77
2025-12-10T09:45:00Z,qld-aqd8-d4wv-wdms01,1.769,-9.66
2025-12-10T10:00:00Z,qld-aqd8-d4wv-wdms01,1.649,-9.74
2025-12-10T10:15:00Z,qld-aqd8-d4wv-wdms01,1.774,-9.605
2025-12-10T10:30:00Z,qld-aqd8-d4wv-wdms01,1.65,-9.709
2025-12-10T10:45:00Z,qld-aqd8-d4wv-wdms01,1.588,-9.652
2025-12-10T11:00:00Z,qld-aqd8-d4wv-wdms01,1.646,-9.828
2025-12-10T11:15:00Z,qld-aqd8-d4wv-wdms01,1.578,-9.778
2025-12-10T11:30:00Z,qld-aqd8-d4wv-wdms01,1.584,-9.876
2025-12-10T11:45:00Z,qld-aqd8-d4wv-wdms01,1.631,-9.846
2025-12-10T12:00:00Z,qld-aqd8-d4wv-wdms01,1.629,-9.847
2025-12-10T12:15:00Z,qld-aqd8-d4wv-wdms01,1.56,-9.898
2025-12-10T12:30:00Z,qld-aqd8-d4wv-wdms01,1.63,-9.949
2025-12-10T12:45:00Z,qld-aqd8-d4wv-wdms01,1.628,-9.977
2025-12-10T13:00:00Z,qld-aqd8-d4wv-wdms01,1.632,-10.062
2025-12-10T13:15:00Z,qld-aqd8-d4wv-wdms01,1.577,-9.969
2025-12-10T13:30:00Z,qld-aqd8-d4wv-wdms01,1.609,-9.843
2025-12-10T13:45:00Z,qld-aqd8-d4wv-wdms01,1.437,-10.03
2025-12-10T14:00:00Z,qld-aqd8-d4wv-wdms01,1.506,-10.018
2025-12-10T14:15:00Z,qld-aqd8-d4wv-wdms01,1.47,-9.772
2025-12-10T14:30:00Z,qld-aqd8-d4wv-wdms01,1.51,-9.971
2025-12-10T14:45:00Z,qld-aqd8-d4wv-wdms01,1.468,-9.898
2025-12-10T15:00:00Z,qld-aqd8-d4wv-wdms01,1.48,-9.875
2025-12-10T15:15:00Z,qld-aqd8-d4wv-wdms01,1.575,-9.876
2025-12-10T15:30:00Z,qld-aqd8-d4wv-wdms01,1.466,-10.051
2025-12-10T15:45:00Z,qld-aqd8-d4wv-wdms01,1.489,-9.948
2025-12-10T16:00:00Z,qld-aqd8-d4wv-wdms01,1.451,-10.057
2025-12-10T16:15:00Z,qld-aqd8-d4wv-wdms01,1.461,-9.73
2025-12-10T16:30:00Z,qld-aqd8-d4wv-wdms01,1.453,-10.049
2025-12-10T16:45:00Z,qld-aqd8-d4wv-wdms01,1.471,-10.001
2025-12-10T17:00:00Z,qld-aqd8-d4wv-wdms01,1.503,-9.995
2025-12-10T17:15:00Z,qld-aqd8-d4wv-wdms01,1.524,-10.025
2025-12-10T17:30:00Z,qld-aqd8-d4wv-wdms01,1.455,-9.79
2025-12-10T17:45:00Z,qld-aqd8-d4wv-wdms01,1.467,-9.696
2025-12-10T18:00:00Z,qld-aqd8-d4wv-wdms01,1.379,-9.919
2025-12-10T18:15:00Z,qld-aqd8-d4wv-wdms01,1.432,-9.976
2025-12-10T18:30:00Z,qld-aqd8-d4wv-wdms01,1.484,-10.039
2025-12-10T18:45:00Z,qld-aqd8-d4wv-wdms01,1.481,-9.868
2025-12-10T19:00:00Z,qld-aqd8-d4wv-wdms01,1.45,-9.861
2025-12-10T19:15:00Z,qld-aqd8-d4wv-wdms01,1.486,-9.875
2025-12-10T19:30:00Z,qld-aqd8-d4wv-wdms01,1.469,-9.792
2025-12-10T19:45:00Z,qld-aqd8-d4wv-wdms01,1.508,-9.764
2025-12-10T20:00:00Z,qld-aqd8-d4wv-wdms01,1.466,-9.756
2025-12-10T20:15:00Z,qld-aqd8-d4wv-wdms01,1.438,-9.792
2025-12-10T20:30:00Z,qld-aqd8-d4wv-wdms01,1.478,-9.84
2025-12-10T20:45:00Z,qld-aqd8-d4wv-wdms01,1.32,-9.683
2025-12-10T21:00:00Z,qld-aqd8-d4wv-wdms01,1.492,-9.72
2025-12-10T21:15:00Z,qld-aqd8-d4wv-wdms01,1.297,-9.635
2025-12-10T21:30:00Z,qld-aqd8-d4wv-wdms01,1.4,-9.627
2025-12-10T21:45:00Z,qld-aqd8-d4wv-wdms01,1.516,-9.789
2025-12-10T22:00:00Z,qld-aqd8-d4wv-wdms01,1.525,-9.774
2025-12-10T22:15:00Z,qld-aqd8-d4wv-wdms01,1.451,-9.705
2025-12-10T22:30:00Z,qld-aqd8-d4wv-wdms01,1.482,-9.714
2025-12-10T22:45:00Z,qld-aqd8-d4wv-wdms01,1.594,-9.554
2025-12-10T23:00:00Z,qld-aqd8-d4wv-wdms01,1.51,-9.572
2025-12-10T23:15:00Z,qld-aqd8-d4wv-wdms01,1.655,-9.499
2025-12-10T23:30:00Z,qld-aqd8-d4wv-wdms01,1.552,-9.542
2025-12-10T23:45:00Z,qld-aqd8-d4wv-wdms01,1.582,-9.544
2025-12-11T00:00:00Z,qld-aqd8-d4wv-wdms01,1.651,-9.453
2025-12-11T00:15:00Z,qld-aqd8-d4wv-wdms01,1.586,-9.5
2025-12-11T00:30:00Z,qld-aqd8-d4wv-wdms01,1.538,-9.521
2025-12-11T00:45:00Z,qld-aqd8-d4wv-wdms01,1.592,-9.398
2025-12-11T01:00:00Z,qld-aqd8-d4wv-wdms01,1.604,-9.498
2025-12-11T01:15:00Z,qld-aqd8-d4wv-wdms01,1.546,-9.524
2025-12-11T01:30:00Z,qld-aqd8-d4wv-wdms01,1.61,-9.559
2025-12-11T01:45:00Z,qld-aqd8-d4wv-wdms01,1.594,-9.429
2025-12-11T02:00:00Z,qld-aqd8-d4wv-wdms01,1.685,-9.381
2025-12-11T02:15:00Z,qld-aqd8-d4wv-wdms01,1.648,-9.48
2025-12-11T02:30:00Z,qld-aqd8-d4wv-wdms01,1.64,-9.368
2025-12-11T02:45:00Z,qld-aqd8-d4wv-wdms01,1.655,-9.628
2025-12-11T03:00:00Z,qld-aqd8-d4wv-wdms01,1.678,-9.473
2025-12-11T03:15:00Z,qld-aqd8-d4wv-wdms01,1.704,-9.472
2025-12-11T03:30:00Z,qld-aqd8-d4wv-wdms01,1.629,-9.528
2025-12-11T03:45:00Z,qld-aqd8-d4wv-wdms01,1.631,-9.281
2025-12-11T04:00:00Z,qld-aqd8-d4wv-wdms01,1.743,-9.48
2025-12-11T04:15:00Z,qld-aqd8-d4wv-wdms01,1.671,-9.511
2025-12-11T04:30:00Z,qld-aqd8-d4wv-wdms01,1.624,-9.482
2025-12-11T04:45:00Z,qld-aqd8-d4wv-wdms01,1.72,-9.65
2025-12-11T05:00:00Z,qld-aqd8-d4wv-wdms01,1.723,-9.558
2025-12-11T05:15:00Z,qld-aqd8-d4wv-wdms01,1.625,-9.426
2025-12-11T05:30:00Z,qld-aqd8-d4wv-wdms01,1.713,-9.564
2025-12-11T05:45:00Z,qld-aqd8-d4wv-wdms01,1.739,-9.59
2025-12-11T06:00:00Z,qld-aqd8-d4wv-wdms01,1.72,-9.429
2025-12-11T06:15:00Z,qld-aqd8-d4wv-wdms01,1.732,-9.438
2025-12-11T06:30:00Z,qld-aqd8-d4wv-wdms01,1.629,-9.517
2025-12-11T06:45:00Z,qld-aqd8-d4wv-wdms01,1.713,-9.607
2025-12-11T07:00:00Z,qld-aqd8-d4wv-wdms01,1.678,-9.604
2025-12-11T07:15:00Z,qld-aqd8-d4wv-wdms01,1.666,-9.663
2025-12-11T07:30:00Z,qld-aqd8-d4wv-wdms01,1.729,-9.693
2025-12-11T07:45:00Z,qld-aqd8-d4wv-wdms01,1.755,-9.712
2025-12-11T08:00:00Z,qld-aqd8-d4wv-wdms01,1.765,-9.694
2025-12-11T08:15:00Z,qld-aqd8-d4wv-wdms01,1.735,-9.743
2025-12-11T08:30:00Z,qld-aqd8-d4wv-wdms01,1.657,-9.802
